,X1,X2,X11,X14,X15,X18,X21,X22,X26,X40,X46,X48,X52,X56,X59,X60,X62,X64,X66,X67,X68,X69,X74,X77,X78,X88,X89,X90,X93,X97,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138
hsa-miR-3074-3p,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
hsa-miR-3074-5p,0,9,8,0,0,0,2,1,3,4,0,17,2,0,6,0,0,7,1,0,0,3,0,1,0,1,0,0,0,0,1,9,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0
hsa-miR-30a-3p,93,284,427,8,6,2,14,12,13,18,12,85,21,52,32,66,67,18,3,13,33,18,107,9,15,6,3,24,28,155,4,51,7,11,12,0,1,1,8,9,9,3,11,16,15,39,18,19,17,22,10,34,27,1,49,34,3,22,24,10
hsa-miR-30a-5p,1899,5782,929,460,269,167,480,600,566,884,353,2892,810,1941,2527,2283,2790,836,416,573,957,892,265,250,506,513,1577,979,972,455,248,821,227,323,52,227,29,27,81,155,212,157,295,127,212,531,741,389,642,614,739,854,533,294,1018,806,550,1000,531,645
hsa-miR-30b-3p,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-30b-5p,114,309,272,142,16,69,395,623,139,361,267,1056,179,465,646,411,1448,961,100,87,154,148,0,151,1,193,111,182,513,1,208,573,153,269,10,12,54,47,67,90,64,40,72,62,40,108,114,164,125,183,60,167,79,53,431,32,16,233,118,63
hsa-miR-30c-1-3p,5,35,7,1,4,0,11,12,0,7,3,35,2,21,10,0,28,24,5,0,2,4,0,1,0,1,4,4,12,0,2,7,3,11,8,0,1,3,0,3,2,2,3,8,0,9,2,5,6,3,6,0,12,7,27,3,2,6,6,10
hsa-miR-30c-2-3p,0,14,0,2,0,1,3,2,0,0,1,11,2,0,0,12,3,1,4,0,3,0,0,0,0,4,4,4,5,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,8,0,7,0,0,0,0,0,0,7,2,0,0,11
hsa-miR-30c-5p,259,1315,435,205,73,121,519,932,309,707,237,3242,531,1463,2239,985,2100,1087,261,150,482,344,23,290,31,612,372,509,1724,12,341,1363,346,910,0,12,196,178,111,407,158,106,330,220,105,479,220,539,470,478,272,504,575,233,721,199,65,267,361,102
hsa-miR-30d-3p,2,59,65,8,0,1,15,47,2,20,19,70,13,39,43,38,86,71,9,4,11,13,0,10,0,12,14,8,12,0,1,12,1,3,13,0,4,0,2,9,2,2,6,1,0,2,19,5,9,19,19,10,16,0,5,0,0,5,8,0
hsa-miR-30d-5p,5163,11993,8692,1808,714,870,5623,13179,1912,9154,4733,15595,2976,9604,10447,6208,24435,18088,1791,1454,2416,2570,1174,2777,690,3459,3855,3343,8030,557,2577,7632,2554,4497,481,514,1224,1007,1047,2002,1774,1217,2837,1864,1776,4673,3256,4348,3369,4392,2999,5166,5887,1824,8343,2694,1984,5451,3271,3511
hsa-miR-30e-3p,156,264,903,19,9,19,71,206,51,218,90,482,38,120,195,100,402,261,27,28,66,18,154,52,88,40,28,70,148,237,28,155,20,75,59,49,8,17,14,32,47,17,47,72,58,93,113,129,99,118,123,91,193,33,174,82,21,93,99,52
hsa-miR-30e-5p,8639,17846,7387,3610,1319,915,5601,9980,2308,8446,2998,20210,4769,13402,14907,9497,21837,12673,2221,2252,3491,3903,926,2344,555,2456,5644,3367,6961,461,2380,4934,1718,3261,189,246,738,642,908,1373,1174,744,1656,863,1258,2045,2957,3084,2447,3503,2277,3271,3402,1482,6580,1862,1466,4371,1984,2521
hsa-miR-31-5p,0,2,139,0,3,0,2,0,4,6,2,23,2,4,17,4,6,3,8,7,2,11,0,1,0,0,4,13,8,46,38,6,2,2,0,0,2,1,1,4,5,1,1,0,7,12,3,44,17,4,9,23,0,0,0,1,0,2,2,0
hsa-miR-3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3117-3p,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3120-3p,0,0,11,0,0,0,2,12,1,11,2,33,1,13,6,0,11,11,0,0,1,0,0,6,0,2,0,0,1,0,0,5,1,2,0,10,0,1,2,0,0,0,0,0,0,0,0,4,6,0,0,9,0,7,10,0,0,0,0,0
hsa-miR-3120-5p,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,6,8,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3121-3p,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3122,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3124-5p,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3127-3p,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3127-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3129-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3129-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3130-3p,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0
hsa-miR-3130-5p,0,0,5,0,0,0,2,0,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,7,0,0
hsa-miR-3133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3135a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3136-5p,11,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3140-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3144-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3145-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3145-5p,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3150a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3150a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
hsa-miR-3150b-3p,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3151-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3152-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3154,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3155a@,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3157-3p,0,14,0,0,0,0,2,2,0,1,1,0,0,2,0,1,8,0,0,0,0,0,0,2,0,2,0,3,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,12,2,0,0,0,0,0,5,7,0,11,0,6,0,0,0
hsa-miR-3157-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3158-3p,142,166,41,28,4,2,11,9,20,24,1,102,37,61,52,40,37,3,6,14,12,12,0,8,0,2,17,15,3,0,16,35,5,31,0,0,4,6,9,5,22,11,26,6,12,3,8,18,16,4,6,8,40,32,113,7,8,58,11,40
hsa-miR-3158-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
hsa-miR-3160-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3161,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
hsa-miR-3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,9,0
hsa-miR-3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3168,0,1,3,1,1,0,0,1,4,0,0,0,1,0,0,0,1,1,3,3,1,4,0,1,0,2,1,8,3,0,0,0,1,0,0,1,1,2,1,1,0,1,3,1,0,0,0,2,0,0,0,6,0,2,0,0,0,6,0,1
hsa-miR-3173-3p,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
hsa-miR-3173-5p,11,12,10,1,0,0,0,5,5,7,3,38,2,6,19,6,9,5,1,0,5,0,0,0,0,1,3,2,2,0,8,15,3,3,0,0,1,1,2,7,6,8,6,5,8,6,12,0,0,1,9,26,3,0,17,4,2,19,0,13
hsa-miR-3174,0,0,16,0,0,0,1,2,0,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,4,0,0,12,0,7,0,0,0,0,0,0,0
hsa-miR-3175,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3176,4,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,2,0,1,0,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3177-3p,0,0,0,0,0,0,2,5,0,4,0,0,0,5,6,0,9,4,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,6,0,0,1,0,0,1,3,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3177-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3180-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
hsa-miR-3180@,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3186-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3187-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3187-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3188,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3190-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3190-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3191-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3194-3p,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3194-5p,0,0,0,0,0,0,0,0,0,1,1,0,2,0,7,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
hsa-miR-3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-32-3p,0,0,11,1,0,2,1,3,0,2,0,0,0,0,0,3,3,3,0,4,2,0,0,0,0,1,0,0,4,0,0,0,4,0,0,0,1,0,1,0,0,0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-32-5p,113,229,91,91,40,12,104,45,44,49,11,340,49,163,297,108,123,34,30,39,62,69,13,21,0,13,196,44,78,1,24,36,26,28,0,0,3,5,2,14,14,2,1,0,25,7,25,18,11,43,4,9,11,10,30,18,14,42,0,0
hsa-miR-3200-3p,8,21,8,7,1,1,7,0,3,9,3,32,13,10,23,5,15,3,4,0,0,5,0,0,0,0,2,7,5,0,6,8,7,7,0,0,0,4,2,5,6,0,2,0,3,3,6,6,10,0,0,2,10,9,40,0,0,21,0,30
hsa-miR-3200-5p,23,0,13,3,6,0,3,3,0,2,1,18,7,0,0,10,0,0,1,1,3,0,0,0,0,1,0,0,0,0,5,8,2,5,0,15,1,1,3,0,9,0,0,0,0,3,0,0,5,6,0,6,0,0,13,6,0,33,0,7
hsa-miR-3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-320a,2319,4338,1295,703,265,173,454,1012,761,1569,406,4186,793,2230,3046,1698,3498,1083,486,416,662,1060,407,482,588,625,18553,645,1350,245,763,1379,539,834,147,272,163,170,245,485,400,328,480,392,515,759,912,698,826,842,962,1817,1310,558,1932,1526,11947,1505,1032,997
hsa-miR-320b,79,175,36,42,6,4,22,36,40,30,8,114,14,90,68,52,89,28,22,20,36,50,11,13,21,15,757,19,30,5,27,44,35,39,7,8,4,8,13,20,23,21,13,11,7,22,24,24,11,16,36,28,41,34,72,28,162,31,32,45
hsa-miR-320c,18,1,2,6,6,0,2,4,0,2,1,11,6,4,6,6,10,16,0,7,7,4,1,5,0,4,89,0,7,0,5,9,7,6,0,0,1,2,0,4,3,3,1,0,10,7,3,7,1,0,15,0,8,19,0,18,47,0,0,14
hsa-miR-320d,3,12,1,2,0,0,0,4,2,0,0,0,0,1,9,3,2,1,0,0,0,1,0,1,0,0,26,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,1,11,0,2,0
hsa-miR-320e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hsa-miR-323a-3p,3,0,87,5,0,3,5,45,12,28,19,4,10,5,13,1,39,18,7,3,4,4,0,14,0,6,12,20,8,41,10,19,8,17,0,1,4,5,2,17,7,0,3,2,2,4,0,2,5,10,8,9,12,8,0,3,9,0,0,0
hsa-miR-323a-5p,6,3,59,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,0,2,2,31,2,0,0,1,2,0,2,0,0,2,1,0,1,0,1,5,0,0,0,1,0,0,1,0,0,0,1,1,0,0
hsa-miR-323b-3p,26,22,79,7,6,2,33,102,6,99,68,57,11,54,80,1,90,44,13,2,7,1,0,32,1,17,33,34,19,0,11,26,19,21,0,0,5,3,2,13,12,1,12,13,19,4,5,4,22,0,8,0,41,3,27,4,8,5,5,0
hsa-miR-323b-5p,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-324-3p,12,39,12,6,4,1,1,4,2,13,0,30,4,6,29,14,24,5,2,1,5,2,0,0,0,1,18,5,0,0,11,4,10,8,0,0,4,4,3,10,3,2,1,4,3,5,0,0,4,13,0,14,6,0,23,2,7,3,7,0
hsa-miR-324-5p,0,0,5,9,0,1,4,8,1,5,1,3,2,3,0,0,5,1,0,0,1,4,0,5,0,2,0,4,2,0,7,4,4,5,0,0,5,0,2,0,6,0,6,0,6,0,1,5,0,3,0,0,0,0,15,0,0,0,0,0
hsa-miR-326,7,4,18,2,3,5,17,64,1,41,14,63,5,24,26,9,49,70,3,3,1,13,0,10,0,8,3,6,28,0,4,38,3,20,0,0,3,4,6,7,7,1,4,1,11,13,13,10,12,4,18,11,16,9,24,0,5,0,0,0
hsa-miR-328-3p,139,359,168,28,32,27,117,286,50,176,65,514,53,176,209,166,534,433,35,15,50,25,27,67,6,90,40,97,182,2,53,261,96,173,33,25,33,37,39,110,28,35,95,70,53,122,83,99,57,86,74,146,179,130,239,87,22,125,90,81
